id,normal_1,normal_2,day3_1,day3_2,day3_3,day7_1,day7_2,day7_3,day14_1,day14_2
ENSMUSG00000033253,4.101682921442906,4.20542521769158,3.9100502020392893,4.076353066779493,3.963001654105976,4.061777959745911,4.091207077136831,4.134207364126357,3.864631079070205,3.9845896348647503
ENSMUSG00000037270,5.537963478794762,5.64256259025768,5.343161382966529,5.387921540668193,5.398585968661619,5.328487548577997,5.1761541127233395,5.214018243926571,5.027055653736439,5.192489962730864
ENSMUSG00000040711,2.8605826126545244,2.601852889531244,4.1470111293483605,4.159788985603501,4.09946434640166,4.153236779934733,4.4138297891214915,4.572381759839742,4.982418359649837,5.03405801989014
ENSMUSG00000034255,4.844483872397142,4.850274039507733,4.7366533253892875,4.82582805882422,4.819364623929828,4.950354857453921,4.973833302577043,5.015782410673025,4.733731783062051,4.72129994842566
ENSMUSG00000064127,5.900688170744659,5.9178754907168996,6.201071464092692,6.2521973597485605,6.23848587842726,6.32834992293003,6.2697002297345445,6.3699045926401165,6.2273196861472275,6.365818008825734
ENSMUSG00000051557,4.017365604576057,3.9731790159035323,3.8131094325318995,3.904957722750887,3.820739782491971,3.972375762152219,3.8942559324192922,4.017756821513768,3.4957802783135854,3.5721714896200276
ENSMUSG00000078515,7.260618903726596,7.164654802820884,7.0069902792134044,7.093992216992223,7.08664671742156,7.1741812731109516,6.7370038564973065,6.936370165236545,7.044985996972205,7.040522498663613
ENSMUSG00000031093,6.076709904839047,6.000055599462098,6.236125995063433,6.167765057781151,6.180781645598455,6.408978439626546,6.387097350729249,6.447351631428972,6.655122661784395,6.813817589459724
ENSMUSG00000073139,4.381602628437657,4.218211755923808,3.820686573263402,3.8163901447874022,3.970774322572031,3.9685767952186723,4.0060901726928435,3.756732781514986,3.888697794312688,3.968828847090185
ENSMUSG00000044150,2.08768294477979,2.1260957730120738,2.6143230951251457,2.8239683731015615,2.609212495271131,2.7935455156466764,2.8396936253981675,2.988280358799371,2.8842155710081983,3.0891983018084224
ENSMUSG00000079487,5.0570051276276,5.183310025796076,5.35101302160513,5.454038647381525,5.385030742557923,5.60749924533293,5.446217246056437,5.574581567885953,5.427502104765819,5.73550548613269
ENSMUSG00000040506,3.0905115559951577,3.165892680463813,3.065459867034453,2.9350505568149856,3.1313547905820474,3.23126073752104,3.02164740424267,3.213713563497036,3.031092720304078,3.112029641331753
ENSMUSG00000026933,4.866594461428745,4.986859370033075,5.3580496430864555,5.490352873905717,5.386830112076385,5.248684601416346,5.180646906619449,5.373933087667411,5.443390457993254,5.304591831326097
ENSMUSG00000037703,4.681914442003212,4.962633411070497,3.7973008496476286,3.5463993064802377,3.681427632907365,4.095167727447344,3.5091084365176073,2.988988317602178,3.4229333440825553,2.88477890741111
ENSMUSG00000006471,3.729951258102078,3.688060288692487,3.598072303840735,3.4675575668015695,3.5613231921381745,3.625397610905327,3.5332928009936393,3.4978962951058397,3.597099825212709,3.2706904115216013
ENSMUSG00000048707,6.923882862653484,6.972628588638688,6.78345201640002,7.002159410213992,6.845463718228753,6.696425248294651,6.353985707540107,6.630580983430542,5.976056629041152,5.871994140798681
ENSMUSG00000040272,4.182582274088199,4.2758912690895485,3.957331737639629,4.047661505139968,4.034954632265766,4.4888689594718905,4.338444063035583,4.4784845205180845,4.322103483048412,4.566746802330748
ENSMUSG00000050323,5.601156934514365,5.458581541175115,4.394955273173977,4.355618018454394,4.387663858703743,4.271788396653199,3.914656124757428,3.7503108883344844,3.196232324589528,3.080263263606914
ENSMUSG00000040720,6.2281490135901585,6.668425001952976,6.625732859358204,6.633087903601594,6.632732013918983,6.732179365117215,6.709290618082995,6.72371374688873,6.727930672829895,6.860635480259912
ENSMUSG00000026928,0.00873035104359748,-0.3187594750251699,1.8073927378735877,1.7138341045661367,1.5446316493659622,1.860115208730837,1.6917124275886088,1.892679555251572,2.399697000835352,2.7010794659286144
ENSMUSG00000026927,2.9504195489374196,2.831045710336274,3.3801976771950777,3.2580271520368065,3.3832192257658797,3.585143795025208,3.7229764912506806,3.52981156403869,3.722149701758911,3.490498515852244
ENSMUSG00000036646,6.5171155061302555,6.553166824131522,7.032455108654802,7.091230301561429,7.098151519054928,6.904802173212344,6.969300696465228,7.136832369066325,7.061225471869926,7.00247466428674
ENSMUSG00000036833,6.72325139033051,6.615868448847826,6.3121274609878135,6.314034188277089,6.3570146054180885,6.200968024805888,6.3141793072925685,6.217728086165762,6.141070401815679,6.2497203529160075
ENSMUSG00000026939,5.007319055027714,4.860618696098669,3.870969930633248,3.90518339644495,3.9013692547007524,3.6518687463591863,3.2842431371811673,3.3540910150368166,2.7978352866792906,3.236535016404013
ENSMUSG00000028849,4.138649347927065,4.234542468448324,4.997208549424862,5.115511871737992,5.008146009691101,4.969674047855855,4.98028823048737,5.209526947898508,5.654099339270688,5.4416285976865195
ENSMUSG00000028573,8.12102963331381,8.071764521636535,6.991082874312968,6.997946726047875,7.003737684713051,6.971268623344037,6.756937206294354,6.684898108683712,6.005459060946622,5.915918261140503
ENSMUSG00000074796,4.419551461087842,4.829617462608162,5.1333516706517415,5.170813219133196,4.935961503607586,5.226784489540605,5.124783843291414,4.921812635666145,4.603343036839051,4.87879550309039
ENSMUSG00000045205,4.106517405541992,3.934611140448682,3.8937319429790658,3.7881089962615633,3.9401236215567237,3.7163734908903727,3.9442781672059604,4.114984420964262,3.7902409977210594,3.9170359714926684
ENSMUSG00000028248,3.3978564957852564,3.245672233151555,3.5594499666271213,3.3716196367834415,3.4232653457580104,3.6200411673868564,3.9248172324748687,3.506532000034213,3.6999280699271706,3.692798551968534
ENSMUSG00000038368,7.7592298045943275,7.676644303994264,7.362628138261889,7.420278390635607,7.4928501933923055,7.208800429020236,7.1659919328320525,7.26504454292001,7.102916172776744,7.230142323129126
ENSMUSG00000070985,8.34050040694159,8.07820471146888,7.5502360724656326,7.543870566805197,7.692721278217846,6.988237605713334,7.1402211254347865,6.851345480279287,5.83745032795798,5.451756847616121
ENSMUSG00000057110,2.910863010203796,2.938928801662081,3.155849974256743,3.157898449856549,2.919640713347127,3.1016282596045994,3.062236304547244,3.178373351613902,3.1389281237928124,3.4354184660632754
ENSMUSG00000038764,3.982007468287489,3.8442577488307648,3.216441224145165,3.212861559151644,3.1644992960158453,3.4387903081390903,3.1330770742150396,3.1970868859416646,3.238699220886409,3.2470341937010216
ENSMUSG00000041351,5.203924917825725,5.228955165735636,2.785253019416449,2.9446665059968824,2.9208664594892544,4.188395100441076,3.835156446318443,3.1486495883721592,2.781002388156136,2.8622425160887697
ENSMUSG00000045180,6.6605827531980895,6.707203014969083,6.486983849322835,6.580742074402293,6.508202473507426,6.687525496684219,6.555921413439811,6.434908258767579,6.289829854632311,6.210595940160333
ENSMUSG00000070972,2.7010712036265785,2.7871902598661826,2.8538810726881416,2.935017401564801,3.0004764895983222,2.985576806901718,2.657125892453368,2.7769936153984793,3.3563428164005904,3.1337959635360737
ENSMUSG00000066036,9.860585962474913,9.816094271831949,9.679997986650127,9.63606222545643,9.765721966120658,9.594758275502606,9.574820802185174,9.531403006061632,9.545731612764644,9.601865380538461
ENSMUSG00000078234,6.87650199766535,6.837101406952014,5.678319306887367,5.772474362824073,5.639804186646439,6.014735797623008,5.715312531834663,5.607771452241981,5.214948484878508,5.5828769873394855
ENSMUSG00000036053,6.8488145325816445,6.773778442155099,7.074560397805178,7.158875913610041,7.065472203917611,7.528298718724188,7.457133127100426,7.438482904310693,7.705602770020281,7.875199949381833
ENSMUSG00000027384,6.479552356638965,6.45811376453962,5.398618504854319,5.436088430929052,5.484365785557287,5.476614547867908,5.240884532794969,5.105892961354857,4.775532916224765,4.712857729831545
ENSMUSG00000016255,7.252537680404951,7.471378302594319,7.359623713318762,7.28639789088161,7.618398423232582,7.159931045583948,7.110069996617837,6.94377888367082,7.521725292647163,7.107721122735461
ENSMUSG00000027304,6.875989589385667,6.914552109616623,7.097563958551226,7.164424984881839,7.08704543177104,7.255075250295912,7.21671902008649,7.352843112719731,7.317041243109103,7.350667242126472
ENSMUSG00000036617,7.861826628648101,7.92600079406864,8.411415771356678,8.50916370543842,8.412043919661176,8.532541295995468,8.58273006683554,8.797380814406898,8.897169923802037,8.943710475395752
ENSMUSG00000074652,3.2292426505770666,3.183691994048412,4.184604786942085,4.0510613507536535,4.041491218706355,4.370444242106994,4.4336635924580055,4.484781161559847,4.646522312098636,4.73155337107571
ENSMUSG00000031303,6.69318510118025,6.689510867149865,6.120618517243095,6.053376430693228,6.236635273032418,6.253416157190466,6.007621774665299,5.9740071481580355,5.663178776601007,5.595476369937718
ENSMUSG00000042133,6.00850180467494,6.226007241627766,6.291972562481487,6.540685415678333,6.341736543800174,6.657435903852121,6.417139560467022,6.739576135742705,6.500278833739804,6.76222803160571
ENSMUSG00000026768,6.455500890326008,6.377791784594652,6.073658012954158,6.058686415082992,6.041921428470776,6.410032377906386,6.5393190846693035,6.010374769501378,6.3691168889803,6.349095858091498
ENSMUSG00000050199,5.213770463477164,5.19562509321226,4.6315568366608195,4.499679394129877,4.78817084397955,4.593140249333879,4.50199205207607,4.513217885309054,4.139281660805058,4.241495705318714
ENSMUSG00000033526,6.469513376806802,6.522434608614655,6.757684754563806,6.802772990416321,6.76383832967619,6.71388099861823,6.6612802517746035,6.634330812838509,6.365164043228847,6.382168348829161
ENSMUSG00000027070,12.694238214818588,12.623033347512898,10.88927758872399,10.813961682696197,11.03088302553107,11.10430718192036,10.60181052684121,10.396137025451164,9.59293326357478,9.184459987383907
ENSMUSG00000040706,4.13902974193993,3.7751345083572727,2.332368843097385,2.604438711803018,2.8254510077990367,2.8610754832619874,2.4849827725367617,1.8006130102928293,1.0594323318044971,1.0081327106718307
ENSMUSG00000041936,9.155649028968663,9.186032620706131,9.144276824938112,9.11901475323196,9.063207816435018,9.352282121762729,9.529635377877963,9.286008994147375,9.742791189808809,10.030612767689169
ENSMUSG00000051747,4.14067266520581,3.88416387882452,3.8084026819658807,3.7138766943145645,3.8487535542721747,3.8741210893019162,4.159398644813239,3.9963599389070836,4.214758793580718,4.192949657218936
ENSMUSG00000026819,7.009076944353146,6.818916636397194,5.895907033998573,5.866022400890204,5.91359409978523,5.81487079473806,5.52820948110137,5.444395200112325,5.2711680011864415,5.193382308019898
ENSMUSG00000025815,10.069569724992494,10.054485110746661,8.419040677361876,8.31006462510323,8.630623030723699,8.159368226181297,7.770114306444242,7.4150875447402544,6.641940357084856,6.057567555680954
ENSMUSG00000074704,5.138843192843929,5.441350547462494,3.586900332511877,3.869058649666372,3.8720235035546127,4.068992868773871,3.426581786192476,3.4504993195198934,2.640151279396379,3.0259993437265402
ENSMUSG00000041975,3.2908168472767096,3.083604942423888,2.5819605699328587,2.4007956098473437,2.43547012475514,2.3524253675210423,2.2195789470661853,2.162307954579432,1.769490559129597,1.3466456419075836
ENSMUSG00000028369,4.960318403367927,5.460304952092698,6.107786323692559,6.036710349064603,5.921995956355643,6.169696914813679,5.896810302415294,5.9408923212272144,6.652662037375456,6.709504974063841
ENSMUSG00000027074,3.5007546240938807,3.4154823529467158,3.4362328808500218,3.262807725111845,3.4344742899088607,3.9053935988747215,3.7796616718747233,3.7018388323888622,3.946890263503962,3.83638711149159
ENSMUSG00000035437,8.16622660390922,8.159711575665048,7.819579034063169,7.893003132075428,7.837468201788326,7.953746155082179,7.949791621004554,7.916963702970567,7.841597229887833,7.917861701370363
ENSMUSG00000033943,2.030916929048087,1.904777902253066,2.2895182794837297,2.5182210764159487,2.3791336665738734,2.1726878951781634,2.419825020714684,2.596303691143759,2.398724715278023,2.4936455304161576
ENSMUSG00000040964,6.673269382484909,6.678363315466775,6.865981256666364,6.957912509401606,6.868737628198721,6.969797842079096,6.957338038516259,6.921253761814558,6.975432095545079,6.960079832243566
ENSMUSG00000032572,3.2514051364359413,3.502558004765959,3.556767376213666,3.088121435583032,3.2521129056960945,5.785044298388005,4.4581849495910495,3.293347685965779,5.468499906422841,5.267742667960459
ENSMUSG00000074576,6.967308373759257,6.929427014876807,6.393274640966938,6.479581099532837,6.390755186491269,6.327326452877601,6.239656197274755,6.202179872568188,6.051799581707369,6.012988017288273
ENSMUSG00000057421,5.8385359764806655,5.806092724987125,6.343653195991037,6.3400270168061725,6.373462841048288,6.432282017857077,6.5415437984575915,6.575622318463554,6.544240262502811,6.68596329347337
ENSMUSG00000007880,6.704348371715217,6.684407226409805,7.217674588922723,7.202624737107629,7.118689925334178,7.235813301100921,7.3641547959338105,7.382391860337307,7.513489677017486,7.525229645941045
ENSMUSG00000061751,4.679354601512139,4.696087144474984,4.778409101824395,4.6451753307399155,4.9002134777009205,4.632448133939272,4.6823888122342865,4.599122652147198,4.976046764003795,5.0857980285626745
ENSMUSG00000039219,4.535849505634799,4.750819287863254,4.814644302586144,4.927634155672226,4.798870531977092,4.989521169395583,5.0528383457137656,5.0338523522473935,5.046840101094665,5.240909264116274
ENSMUSG00000019951,7.9819607092849365,8.007876119265742,7.676332481795916,7.741890107510448,7.699348887580347,7.694296076180271,7.5592060104798255,7.53844940530822,7.338866252619173,7.333334820349587
ENSMUSG00000030313,5.862721632188994,5.781694271724022,5.2019539491798765,5.306778959835769,5.2729113088540736,5.242082565113203,5.131926933676147,5.11489003146346,4.869031099751049,5.07058335658427
ENSMUSG00000048495,5.709929106158687,5.644166769360678,4.194691730090987,4.314826864917658,4.368787613097282,4.361529630856142,3.980697098902138,3.689719185193077,3.5815971110926794,3.3908390446101278
ENSMUSG00000010453,4.686839747267541,4.575612909350935,4.592456130254016,4.71048307243319,4.510021511645744,4.717143377435052,4.567188396167185,4.796043692325243,4.659890923081861,4.69061904603761
ENSMUSG00000053286,6.1972413393961645,6.168886258318439,6.30517564000982,6.401317334316557,6.432451738024598,6.307701366887731,6.2966824610181735,6.362741116372567,6.172844939385853,6.357461519223574
ENSMUSG00000036661,7.46807726474921,7.411478199777724,7.069382552269136,7.11206133476786,7.160888506030689,7.13519117897249,7.125595107901323,7.078589304553067,6.93369520940809,6.894376472620305
ENSMUSG00000047986,6.412014433440756,6.43564191062376,6.208786619685122,6.168482032673036,6.13893472060976,6.116466955035782,6.17726261538019,5.959565365367244,5.119325940820012,4.559019498291619
ENSMUSG00000057133,4.871029766494913,4.8596941765890795,4.890535247145418,4.914903257339092,4.946624176518159,4.959445595055226,4.966983811391597,5.002859643715969,4.800054571712903,5.060650668691766
ENSMUSG00000042473,7.2362456853551995,7.171354145053634,6.767964864410725,6.785055618231718,6.83944371378515,6.66063787996493,6.580138060383725,6.535767119540415,6.566562608772169,6.554249667110277
ENSMUSG00000040061,1.8609761978965849,1.8902670942763402,3.1994053022207165,3.228753770192828,3.2023192147353945,3.7447596252423407,3.576830927165682,3.970845959159514,4.054030770016913,4.395822775539566
ENSMUSG00000037110,7.876763027603371,7.8477063523561075,7.530053916633546,7.5689787632767045,7.634909752519543,7.55745788891132,7.567517088253996,7.618179462282213,7.401294018020217,7.215298301556518
ENSMUSG00000026790,4.4427743333865575,4.5172143808281735,4.553020404082987,4.64771990719106,4.578797395616924,4.626307219610756,4.763923135386043,4.666098611901025,4.512822299625208,4.9955745353098315
ENSMUSG00000039787,0.34561639867725874,0.7972949025841409,2.3988530240356805,2.3527449751336236,2.2767896263847347,2.18057503870415,2.740834589380492,2.6102557815760017,3.562710841180143,3.437788562470531
ENSMUSG00000035944,7.141807841619318,7.201835757206722,6.152248506209856,6.127446023490115,6.248525332422356,6.5082952166867605,6.276696483832455,6.071394906506213,5.902704535907611,5.8925346067557065
ENSMUSG00000021311,7.32563038900616,7.209591766703441,7.257212243597837,7.305406151191109,7.296326774341198,7.261113968108625,7.2816250421276925,7.318190990250804,7.449838548134902,7.5246175063273
ENSMUSG00000033769,7.486219159916751,7.447839756718242,7.717841391212297,7.843756742049202,7.742328271656217,7.852815857698058,7.908100043889683,7.967844406937921,7.972652151059351,8.134617585244104
ENSMUSG00000021993,7.635521189977134,7.44856583411893,6.552601551468438,6.514262051105394,6.613092577481373,6.557389024334742,6.170965961258286,6.1846120124515664,5.859031295444898,5.870398254429244
ENSMUSG00000038611,3.969301242643724,4.306570518687351,3.7663368122870184,4.175571902910431,3.7276866504192134,4.3090456756270195,3.7597860942573877,4.254015214125967,3.8636157396868143,4.247421014252063
ENSMUSG00000061759,6.29750476509512,6.28583775336497,6.138899177805106,6.099639185001632,6.105022519466773,6.224755178646661,6.1833460825530535,6.1128199540360075,6.0887059837850686,6.14418215234782
ENSMUSG00000026721,6.9291582489357815,6.923960303219678,6.221303382334884,6.232436329664427,6.259467049849957,6.454854731198574,6.326179746525908,6.1444862746797355,5.887923592240176,6.03636064851352
ENSMUSG00000041445,6.879900551673299,6.811221661019764,6.845288706373674,6.730424046020388,6.756889619574646,6.999665529767524,6.961028320706837,6.556727976739773,6.950066793466997,6.624131160554647
ENSMUSG00000038024,8.129230854663664,8.100229478369739,8.144494182248893,8.173404134296673,8.174545375806648,8.186452785720194,8.229723190402643,8.167874552001987,8.04253426700185,8.138798834577221
ENSMUSG00000022799,3.660844436144085,3.716462841452824,3.921099668794668,3.9174519033288564,3.7456252667848298,3.9016818533059086,3.8855588023657037,3.793320159051262,4.049727277560437,3.9028716265152053
ENSMUSG00000043067,2.7342852359477754,2.6261848737946254,3.4429433923791026,3.4213329593465156,3.4104747057501656,3.8411190321816235,3.7860263343310545,3.7568976214181835,4.102673126671864,4.356135377334623
ENSMUSG00000021922,5.983333686437677,6.714749880589198,9.468980407018476,9.230838031522559,10.222221440823445,8.349405069721882,8.09586840830754,7.860446521485438,8.989235210281116,8.631568764008813
ENSMUSG00000071573,6.414573042294637,6.341430179212409,5.0800455685981944,5.144719437238643,5.134712340970347,5.036299046272869,4.711072411334359,4.702494759460586,4.301623934996749,4.340055626225887
ENSMUSG00000024251,7.0395788137421285,6.945482076231036,7.267749732269294,7.254681516881073,7.278697588136013,7.086721484649287,6.960385009810096,7.01164738854725,7.013377427425952,6.949129336114601
ENSMUSG00000013236,5.941715037157376,5.937744490261105,4.820503376481296,4.768252314932992,4.927735900533638,5.474449355720618,5.146212124365254,4.992290729977163,5.065976446015787,5.209559794261377
ENSMUSG00000033909,2.0169700943659916,1.9820049536730737,1.9885088929139314,1.7196711871809218,1.9519820202640774,1.8801021310353008,1.6968344189438704,1.9150352611859502,1.7851252941756144,1.6477325228868225
ENSMUSG00000078695,6.786256783584869,6.615297971067783,5.484871225470848,5.388767062986403,5.475388581854141,5.390702671889797,4.969816579819176,4.919506325596481,4.177961683486851,4.158654040252206
ENSMUSG00000029047,6.071274430458453,6.033399384300955,4.5963013190358435,4.7834501680046495,4.898052181770085,4.636865155693984,4.377337743916531,4.175723462201668,3.7219951639184177,3.704870582796776
ENSMUSG00000039813,3.5835875000899864,3.745235045342991,3.9418831446483864,3.8853307294708532,3.7941394441217455,4.018091329823681,3.975074406898947,3.718994700877527,4.0157498800015565,3.9862504602779083
ENSMUSG00000038844,7.179873665024767,7.162339547458862,6.856353989120528,6.877134055224775,6.907439269763057,7.002726242282171,6.954284618398068,6.817747665656769,6.802575379092454,6.8085301409643595
ENSMUSG00000073016,3.4137594517108427,3.7624577583193384,4.333866715561241,4.2347842725415195,4.289020662036864,4.54980921341753,4.560137350342874,4.5753676311197635,4.7661692790224235,4.722793008611849
ENSMUSG00000028423,5.689784960096401,5.802506712363803,5.772062052604092,5.8644056846255,5.782299030787628,5.821293794026212,5.770734544582441,5.7959691278404994,5.602913189689799,5.686585293931554
ENSMUSG00000028514,9.153303174713527,9.13159617182484,8.719510307514856,8.765938662032552,8.80877963399126,8.66579852753235,8.670006449921999,8.567137883970728,8.361050019287338,8.44220162869296
ENSMUSG00000041161,3.5520379768693253,3.3668816188129824,3.5880641673197116,3.5307978484695703,3.3882993648998196,3.5348862001415724,3.548424046088669,3.4735248679052457,3.5194927743624698,3.4778233581954114
ENSMUSG00000055296,5.980503336737144,5.864415661227226,5.467994316429218,5.361354584043679,5.527548526786521,5.5393856156605965,5.402904784086169,5.23734132192467,5.4038268071426225,5.30288743064806
ENSMUSG00000037475,7.643637679645683,7.619564184163401,7.922585581000057,7.9398082514488335,7.934469586560813,8.03228230153933,8.048490043875786,8.173251208395328,8.029555160451727,8.197492701013562
ENSMUSG00000061689,5.47709616452547,5.477641602581068,6.0364353082199695,6.145336356413131,5.967462249726749,6.144164461536107,6.37357677190403,6.406100739079946,6.34637654472599,6.428404307196421
ENSMUSG00000066438,1.176783100686222,1.5573490555735297,0.22308505699134196,0.13318420701299244,0.44113473489262306,0.725631901291037,0.39709717465108213,0.1454246349745371,0.7709615957490873,0.7043260594802003
ENSMUSG00000013629,7.791751702622618,7.802611025557204,8.858953953688038,8.877776286431244,8.84452564566577,8.499972035859265,8.506856768008754,8.671337473061033,8.798764784211476,8.80350737564645
ENSMUSG00000050730,6.057609111421904,6.047449474429513,5.6752792697309244,5.787920252861057,5.726225319354239,6.077852170507665,5.918890037644174,6.1344262676235815,5.757809753336181,5.897537898358279
ENSMUSG00000034653,6.219418490058792,6.416141619783865,6.181260164362942,6.145049748535097,6.10892776088377,6.198745541831524,5.969722674441875,5.997193958552962,6.174469373578505,5.902204362070302
ENSMUSG00000036990,5.375698007746476,5.484951984484943,5.456854115420804,5.5636928413312345,5.527010690742634,5.648153844818431,5.571202263393897,5.653146702099607,5.790086710436304,5.675371680319189
ENSMUSG00000057614,8.36121341590815,8.348422031261826,7.845043521419869,7.812319756412767,7.751429313537859,7.823708192102221,7.767393674630736,7.72940060182459,7.772982163453561,7.803409466578489
ENSMUSG00000020154,5.5907918760392175,5.596787548975235,5.873802957612592,5.876699315618436,5.733240045213693,5.810886443476949,6.096171829443162,5.88383720817021,5.9928540106348285,5.9788608150404885
ENSMUSG00000038495,5.997550293633832,5.986536129370652,6.084020825963869,6.055767071961504,6.075221005796147,5.894754442227763,5.989923355478784,5.98752268380708,6.060780203191973,5.93957812942038
ENSMUSG00000055024,6.478495553627297,6.517178196594386,7.070494667625418,7.128765950913149,7.111200834851773,7.280097503256112,7.339473118553072,7.380323203210082,7.330433072363445,7.414321783256951
ENSMUSG00000020865,4.702780909652107,4.77726271405814,6.460124152136872,6.3314251661708765,6.418095613628957,6.434452883940794,6.731329082905819,6.590708390244657,7.076566690479691,7.026474840558061
ENSMUSG00000034610,6.073018238287234,6.0752065516634115,6.573717351048729,6.658502647495101,6.621271642262213,6.738915248952555,6.783627701018101,6.893865068421252,6.855591904509784,7.071051570348906
ENSMUSG00000038102,7.531969402782669,7.503513779723844,7.120117544657033,7.168890042248265,7.227713145118631,7.051311513911839,7.009993628368201,7.106634587565027,6.9235505211477895,7.017594007891525
ENSMUSG00000052331,6.030956039114738,6.078791822828459,6.4675422756562995,6.443521567111916,6.391149278179614,6.745030367460983,6.683401744662104,6.614366477858371,6.947342802945287,7.103308141061947
ENSMUSG00000036606,8.910460775206467,8.926917796170056,8.562139110282283,8.546120910364394,8.544937930866313,8.702881911832714,8.743090980895266,8.603524426904283,8.693889354639163,8.729566396851505
ENSMUSG00000044447,7.692707633043128,7.692650405932478,7.594389483143623,7.636785042632208,7.585969739759836,7.482702529316389,7.553585857220327,7.576862143587226,7.492488747610782,7.570302334536178
ENSMUSG00000010608,7.193571363302783,7.339051321559221,7.543410769463378,7.619735672509917,7.600513050193311,7.7249949954928345,7.6547999084403635,7.830731206487501,7.725805652794982,7.82440927493479
ENSMUSG00000022401,5.945886943377595,5.9207820291029964,5.439174916516823,5.42665555465864,5.466818466325738,5.5609779890832725,5.32123545286059,5.310381699131414,4.87279112933586,4.736725373725537
ENSMUSG00000000416,3.5566978276304257,3.7128078553230655,3.6591936860253886,3.7780153038666655,3.7007597485427333,3.739040074876479,3.7683811689768887,3.698887464236784,3.376767386059275,3.454192732025188
ENSMUSG00000048022,5.575258159966516,5.4909600556575215,3.5248179158805013,3.477167879902386,3.773899239138618,3.8686765138416344,3.4929732542731045,3.1066053618091316,2.875571668335403,2.562436014749312
ENSMUSG00000030059,7.239263271013448,7.210851021279663,7.101547289043833,7.026331291018685,7.009695636094055,7.123393772270706,7.072006510343344,6.9415815412206,7.024494702046255,6.967039630414908
ENSMUSG00000090272,6.8215696939916874,6.75156862081675,7.834883252665575,7.884701460944863,7.693524768960785,8.02378222958733,8.06203607555815,8.366690335251453,8.494643102130441,8.754127129495355
